,,,,count,count,count,count,count,count,count,count,count,count,count,count,count,count
court_location,,,,"Center(C), 16-24 ft.","Center(C), 24+ ft.","Center(C), 8-16 ft.","Center(C), Less Than 8 ft.","Left Side Center(LC), 16-24 ft.","Left Side Center(LC), 24+ ft.","Left Side(L), 16-24 ft.","Left Side(L), 24+ ft.","Left Side(L), 8-16 ft.","Right Side Center(RC), 16-24 ft.","Right Side Center(RC), 24+ ft.","Right Side(R), 16-24 ft.","Right Side(R), 24+ ft.","Right Side(R), 8-16 ft."
index,player_id,team_id,of_def_flag,,,,,,,,,,,,,,
11850,Jodie Meeks,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0
11851,Jodie Meeks,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
11852,Jodie Meeks,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0
11853,Jodie Meeks,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0
11854,Jodie Meeks,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0
11855,Jodie Meeks,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
11856,Jodie Meeks,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0
11857,Jodie Meeks,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0
11858,Jodie Meeks,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11859,Jodie Meeks,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11860,Jodie Meeks,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0
11861,Jodie Meeks,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
11862,Jodie Meeks,Detroit Pistons,def,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11863,Jodie Meeks,Detroit Pistons,of,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11864,Jodie Meeks,Detroit Pistons,def,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11865,Jodie Meeks,Detroit Pistons,of,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11866,Jodie Meeks,Detroit Pistons,def,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11867,Jodie Meeks,Detroit Pistons,of,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11868,Jodie Meeks,Detroit Pistons,def,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11869,Jodie Meeks,Detroit Pistons,of,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11870,Jodie Meeks,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0
11871,Jodie Meeks,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0
11872,Jodie Meeks,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,0.0,0.0,0.0
11873,Jodie Meeks,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0
11874,Jodie Meeks,Detroit Pistons,def,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11875,Jodie Meeks,Detroit Pistons,of,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11876,Jodie Meeks,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11877,Jodie Meeks,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11878,Marcus Morris,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19491.0
11879,Marcus Morris,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18337.0
11880,Marcus Morris,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8042.0,0.0,0.0
11881,Marcus Morris,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7819.0,0.0,0.0
11882,Marcus Morris,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12186.0,0.0
11883,Marcus Morris,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13468.0,0.0
11884,Marcus Morris,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19365.0,0.0,0.0,0.0,0.0,0.0
11885,Marcus Morris,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18405.0,0.0,0.0,0.0,0.0,0.0
11886,Marcus Morris,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,6480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11887,Marcus Morris,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,6398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11888,Marcus Morris,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3920.0,0.0,0.0,0.0,0.0,0.0,0.0
11889,Marcus Morris,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.0,0.0,0.0,0.0,0.0,0.0,0.0
11890,Marcus Morris,Detroit Pistons,def,0.0,0.0,0.0,14265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11891,Marcus Morris,Detroit Pistons,of,0.0,0.0,0.0,14035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11892,Marcus Morris,Detroit Pistons,def,0.0,0.0,8601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11893,Marcus Morris,Detroit Pistons,of,0.0,0.0,7917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11894,Marcus Morris,Detroit Pistons,def,9254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11895,Marcus Morris,Detroit Pistons,of,7887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11896,Marcus Morris,Detroit Pistons,def,0.0,19159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11897,Marcus Morris,Detroit Pistons,of,0.0,18030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11898,Marcus Morris,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,0.0,0.0,0.0,0.0
11899,Marcus Morris,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11236.0,0.0,0.0,0.0,0.0
11900,Marcus Morris,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29509.0,0.0,0.0,0.0
11901,Marcus Morris,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32068.0,0.0,0.0,0.0
11902,Marcus Morris,Detroit Pistons,def,0.0,0.0,0.0,0.0,12278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11903,Marcus Morris,Detroit Pistons,of,0.0,0.0,0.0,0.0,13380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11904,Marcus Morris,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,21357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11905,Marcus Morris,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,21315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11906,Reggie Jackson,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13251.0
11907,Reggie Jackson,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11507.0
11908,Reggie Jackson,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3470.0,0.0,0.0
11909,Reggie Jackson,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3559.0,0.0,0.0
11910,Reggie Jackson,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.0,0.0
11911,Reggie Jackson,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,0.0
11912,Reggie Jackson,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11837.0,0.0,0.0,0.0,0.0,0.0
11913,Reggie Jackson,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12742.0,0.0,0.0,0.0,0.0,0.0
11914,Reggie Jackson,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,3488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11915,Reggie Jackson,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,3911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11916,Reggie Jackson,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168.0,0.0,0.0,0.0,0.0,0.0,0.0
11917,Reggie Jackson,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0
11918,Reggie Jackson,Detroit Pistons,def,0.0,0.0,0.0,15528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11919,Reggie Jackson,Detroit Pistons,of,0.0,0.0,0.0,15549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11920,Reggie Jackson,Detroit Pistons,def,0.0,0.0,9641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11921,Reggie Jackson,Detroit Pistons,of,0.0,0.0,10510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11922,Reggie Jackson,Detroit Pistons,def,9541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11923,Reggie Jackson,Detroit Pistons,of,9943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11924,Reggie Jackson,Detroit Pistons,def,0.0,53144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11925,Reggie Jackson,Detroit Pistons,of,0.0,54826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11926,Reggie Jackson,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8770.0,0.0,0.0,0.0,0.0
11927,Reggie Jackson,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9673.0,0.0,0.0,0.0,0.0
11928,Reggie Jackson,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14129.0,0.0,0.0,0.0
11929,Reggie Jackson,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14979.0,0.0,0.0,0.0
11930,Reggie Jackson,Detroit Pistons,def,0.0,0.0,0.0,0.0,8862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11931,Reggie Jackson,Detroit Pistons,of,0.0,0.0,0.0,0.0,8724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11932,Reggie Jackson,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,16750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11933,Reggie Jackson,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,17629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11934,Andre Drummond,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15190.0
11935,Andre Drummond,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14963.0
11936,Andre Drummond,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.0,0.0,0.0
11937,Andre Drummond,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,0.0,0.0
11938,Andre Drummond,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
11939,Andre Drummond,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0
11940,Andre Drummond,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15433.0,0.0,0.0,0.0,0.0,0.0
11941,Andre Drummond,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15940.0,0.0,0.0,0.0,0.0,0.0
11942,Andre Drummond,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11943,Andre Drummond,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11944,Andre Drummond,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
11945,Andre Drummond,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
11946,Andre Drummond,Detroit Pistons,def,0.0,0.0,0.0,45541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11947,Andre Drummond,Detroit Pistons,of,0.0,0.0,0.0,47705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11948,Andre Drummond,Detroit Pistons,def,0.0,0.0,35745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11949,Andre Drummond,Detroit Pistons,of,0.0,0.0,36586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11950,Andre Drummond,Detroit Pistons,def,21811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11951,Andre Drummond,Detroit Pistons,of,22353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11952,Andre Drummond,Detroit Pistons,def,0.0,33870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11953,Andre Drummond,Detroit Pistons,of,0.0,32073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11954,Andre Drummond,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7143.0,0.0,0.0,0.0,0.0
11955,Andre Drummond,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7281.0,0.0,0.0,0.0,0.0
11956,Andre Drummond,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2307.0,0.0,0.0,0.0
11957,Andre Drummond,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2334.0,0.0,0.0,0.0
11958,Andre Drummond,Detroit Pistons,def,0.0,0.0,0.0,0.0,5560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11959,Andre Drummond,Detroit Pistons,of,0.0,0.0,0.0,0.0,5888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11960,Andre Drummond,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,2736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11961,Andre Drummond,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,2214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11962,Aron Baynes,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905.0
11963,Aron Baynes,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5857.0
11964,Aron Baynes,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0
11965,Aron Baynes,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0
11966,Aron Baynes,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
11967,Aron Baynes,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
11968,Aron Baynes,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7625.0,0.0,0.0,0.0,0.0,0.0
11969,Aron Baynes,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8015.0,0.0,0.0,0.0,0.0,0.0
11970,Aron Baynes,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11971,Aron Baynes,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11972,Aron Baynes,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
11973,Aron Baynes,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
11974,Aron Baynes,Detroit Pistons,def,0.0,0.0,0.0,18025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11975,Aron Baynes,Detroit Pistons,of,0.0,0.0,0.0,17582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11976,Aron Baynes,Detroit Pistons,def,0.0,0.0,14973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11977,Aron Baynes,Detroit Pistons,of,0.0,0.0,15082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11978,Aron Baynes,Detroit Pistons,def,10493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11979,Aron Baynes,Detroit Pistons,of,10105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11980,Aron Baynes,Detroit Pistons,def,0.0,11955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11981,Aron Baynes,Detroit Pistons,of,0.0,12666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11982,Aron Baynes,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424.0,0.0,0.0,0.0,0.0
11983,Aron Baynes,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3023.0,0.0,0.0,0.0,0.0
11984,Aron Baynes,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,0.0,0.0,0.0
11985,Aron Baynes,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.0,0.0,0.0,0.0
11986,Aron Baynes,Detroit Pistons,def,0.0,0.0,0.0,0.0,3294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11987,Aron Baynes,Detroit Pistons,of,0.0,0.0,0.0,0.0,3522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11988,Aron Baynes,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11989,Aron Baynes,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11990,Kentavious Caldwell-Pope,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12574.0
11991,Kentavious Caldwell-Pope,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14061.0
11992,Kentavious Caldwell-Pope,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10150.0,0.0,0.0
11993,Kentavious Caldwell-Pope,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10226.0,0.0,0.0
11994,Kentavious Caldwell-Pope,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4809.0,0.0
11995,Kentavious Caldwell-Pope,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4687.0,0.0
11996,Kentavious Caldwell-Pope,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9943.0,0.0,0.0,0.0,0.0,0.0
11997,Kentavious Caldwell-Pope,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10381.0,0.0,0.0,0.0,0.0,0.0
11998,Kentavious Caldwell-Pope,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,11855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11999,Kentavious Caldwell-Pope,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,12666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12000,Kentavious Caldwell-Pope,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12295.0,0.0,0.0,0.0,0.0,0.0,0.0
12001,Kentavious Caldwell-Pope,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15422.0,0.0,0.0,0.0,0.0,0.0,0.0
12002,Kentavious Caldwell-Pope,Detroit Pistons,def,0.0,0.0,0.0,10251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12003,Kentavious Caldwell-Pope,Detroit Pistons,of,0.0,0.0,0.0,11547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12004,Kentavious Caldwell-Pope,Detroit Pistons,def,0.0,0.0,7397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12005,Kentavious Caldwell-Pope,Detroit Pistons,of,0.0,0.0,7403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12006,Kentavious Caldwell-Pope,Detroit Pistons,def,10007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12007,Kentavious Caldwell-Pope,Detroit Pistons,of,10209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12008,Kentavious Caldwell-Pope,Detroit Pistons,def,0.0,27769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12009,Kentavious Caldwell-Pope,Detroit Pistons,of,0.0,30094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12010,Kentavious Caldwell-Pope,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12986.0,0.0,0.0,0.0,0.0
12011,Kentavious Caldwell-Pope,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11878.0,0.0,0.0,0.0,0.0
12012,Kentavious Caldwell-Pope,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26080.0,0.0,0.0,0.0
12013,Kentavious Caldwell-Pope,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25287.0,0.0,0.0,0.0
12014,Kentavious Caldwell-Pope,Detroit Pistons,def,0.0,0.0,0.0,0.0,11432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12015,Kentavious Caldwell-Pope,Detroit Pistons,of,0.0,0.0,0.0,0.0,11566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12016,Kentavious Caldwell-Pope,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,38539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12017,Kentavious Caldwell-Pope,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,40003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12018,Reggie Bullock,Detroit Pistons,def,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.0
12019,Reggie Bullock,Detroit Pistons,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.0
